Source: CPS Basic Monthly 202005
Weight used: PWCMPWGT
"Universe: selected geographies: New York County, New York, Queens County, New York, Kings County, New York, Bronx County, New York, Richmond County, New York"
"","Indus.&Occ.-(main job)class of worker (PEIO1COW)","","","","","","","",""
"Other 3 Race Combinations","","","","","","","","",""
"Other 4 and 5 Race Combinations","","","","","","","","",""
" -> Bronx County, New York -> Architecture and engineering occupations","","","","","","","","",""
"White only","","","","","40","","","",""
"Black only","","","","","40","","","",""
"American Indian, Alaskan Native Only","","","","","","","","",""
"Asian only","","","","","","","","",""
"Hawaiian/Pacific Islander Only","","","","","","","","",""
"White-Black","","","","","","","","",""
"White-AI","","","","","","","","",""
"White-Asian","","","","","","","","",""
"White-HP","","","","","","","","",""
"Black-AI","","","","","","","","",""
"Black-Asian","","","","","","","","",""
"Black-HP","","","","","","","","",""
"AI-Asian","","","","","","","","",""
"AI-HP","","","","","","","","",""
"Asian-HP","","","","","","","","",""
"W-B-AI","","","","","","","","",""
"W-B-A","","","","","","","","",""
"W-B-HP","","","","","","","","",""
"W-AI-A","","","","","","","","",""
"W-AI-HP","","","","","","","","",""
"W-A-HP","","","","","","","","",""
"B-AI-A","","","","","","","","",""
"W-B-AI-A","","","","","","","","",""
"W-AI-A-HP","","","","","","","","",""
"Other 3 Race Combinations","","","","","","","","",""
"Other 4 and 5 Race Combinations","","","","","","","","",""
" -> Bronx County, New York -> Life, physical, and social service occupations","","","","","","","","",""
"White only","","","","","","","","",""
"Black only","","","","","","","","",""
"American Indian, Alaskan Native Only","","","","","","","","",""
"Asian only","","","","","","","","",""
"Hawaiian/Pacific Islander Only","","","","","","","","",""
"White-Black","","","","","","","","",""
"White-AI","","","","","","","","",""
"White-Asian","","","","","","","","",""
"White-HP","","","","","","","","",""
"Black-AI","","","","","","","","",""
"Black-Asian","","","","","","","","",""
"Black-HP","","","","","","","","",""
"AI-Asian","","","","","","","","",""
"AI-HP","","","","","","","","",""
"Asian-HP","","","","","","","","",""
"W-B-AI","","","","","","","","",""
"W-B-A","","","","","","","","",""
"W-B-HP","","","","","","","","",""
"W-AI-A","","","","","","","","",""
"W-AI-HP","","","","","","","","",""
"W-A-HP","","","","","","","","",""
"B-AI-A","","","","","","","","",""
"W-B-AI-A","","","","","","","","",""
"W-AI-A-HP","","","","","","","","",""
"Other 3 Race Combinations","","","","","","","","",""
"Other 4 and 5 Race Combinations","","","","","","","","",""
" -> Bronx County, New York -> Community and social service occupations","","","","","","","","",""
"White only","","","","","","","","",""
"Black only","","","","","35","","","",""
"American Indian, Alaskan Native Only","","","","","","","","",""
"Asian only","","","","","","","","",""
"Hawaiian/Pacific Islander Only","","","","","","","","",""
"White-Black","","","","","","","","",""
"White-AI","","","","","","","","",""
"White-Asian","","","","","","","","",""
"White-HP","","","","","","","","",""
"Black-AI","","","","","","","","",""
"Black-Asian","","","","","","","","",""
"Black-HP","","","","","","","","",""
"AI-Asian","","","","","","","","",""
"AI-HP","","","","","","","","",""
"Asian-HP","","","","","","","","",""
"W-B-AI","","","","","","","","",""
"W-B-A","","","","","","","","",""
"W-B-HP","","","","","","","","",""
"W-AI-A","","","","","","","","",""
"W-AI-HP","","","","","","","","",""
"W-A-HP","","","","","","","","",""
"B-AI-A","","","","","","","","",""
"W-B-AI-A","","","","","","","","",""
"W-AI-A-HP","","","","","","","","",""
"Other 3 Race Combinations","","","","","","","","",""
"Other 4 and 5 Race Combinations","","","","","","","","",""
" -> Bronx County, New York -> Legal occupations","","","","","","","","",""
"White only","","","","","","","","",""
"Black only","","","40","","","","","",""
"American Indian, Alaskan Native Only","","","","","","","","",""
"Asian only","","","","","","","","",""
"Hawaiian/Pacific Islander Only","","","","","","","","",""
"White-Black","","","","","","","","",""
"White-AI","","","","","","","","",""
"White-Asian","","","","","","","","",""
"White-HP","","","","","","","","",""
"Black-AI","","","","","","","","",""
"Black-Asian","","","","","","","","",""
"Black-HP","","","","","","","","",""
"AI-Asian","","","","","","","","",""
"AI-HP","","","","","","","","",""
"Asian-HP","","","","","","","","",""
"W-B-AI","","","","","","","","",""
"W-B-A","","","","","","","","",""
"W-B-HP","","","","","","","","",""
"W-AI-A","","","","","","","","",""
"W-AI-HP","","","","","","","","",""
"W-A-HP","","","","","","","","",""
"B-AI-A","","","","","","","","",""
"W-B-AI-A","","","","","","","","",""
"W-AI-A-HP","","","","","","","","",""
"Other 3 Race Combinations","","","","","","","","",""
"Other 4 and 5 Race Combinations","","","","","","","","",""
" -> Bronx County, New York -> Education, training, and library occupations","","","","","","","","",""
"White only","","","40","39","40","","","",""
"Black only","","","","33","","","","",""
"American Indian, Alaskan Native Only","","","","","","","","",""
"Asian only","","","","","","","","",""
"Hawaiian/Pacific Islander Only","","","","","","","","",""
"White-Black","","","","","","","","",""
"White-AI","","","","","","","","",""
"White-Asian","","","","","","","","",""
"White-HP","","","","","","","","",""
"Black-AI","","","","","","","","",""
"Black-Asian","","","","","","","","",""
"Black-HP","","","","","","","","",""
"AI-Asian","","","","","","","","",""
"AI-HP","","","","","","","","",""
"Asian-HP","","","","","","","","",""
"W-B-AI","","","","","","","","",""
"W-B-A","","","","","","","","",""
"W-B-HP","","","","","","","","",""
"W-AI-A","","","","","","","","",""
"W-AI-HP","","","","","","","","",""
"W-A-HP","","","","","","","","",""
"B-AI-A","","","","","","","","",""
"W-B-AI-A","","","","","","","","",""
"W-AI-A-HP","","","","","","","","",""
"Other 3 Race Combinations","","","","","","","","",""
"Other 4 and 5 Race Combinations","","","","","","","","",""
" -> Bronx County, New York -> Arts, design, entertainment, sports, and media occupations","","","","","","","","",""
"White only","","","","","-1","","","",""
"Black only","","","","","","","","",""
"American Indian, Alaskan Native Only","","","","","","","","",""
"Asian only","","","","","","","","",""
"Hawaiian/Pacific Islander Only","","","","","","","","",""
"White-Black","","","","","","","","",""
"White-AI","","","","","","","","",""
"White-Asian","","","","","","","","",""
"White-HP","","","","","","","","",""
"Black-AI","","","","","","","","",""
"Black-Asian","","","","","","","","",""
"Black-HP","","","","","","","","",""
"AI-Asian","","","","","","","","",""
"AI-HP","","","","","","","","",""
"Asian-HP","","","","","","","","",""
"W-B-AI","","","","","","","","",""
"W-B-A","","","","","","","","",""
"W-B-HP","","","","","","","","",""
"W-AI-A","","","","","","","","",""
"W-AI-HP","","","","","","","","",""
"W-A-HP","","","","","","","","",""
"B-AI-A","","","","","","","","",""
"W-B-AI-A","","","","","","","","",""
"W-AI-A-HP","","","","","","","","",""
"Other 3 Race Combinations","","","","","","","","",""
"Other 4 and 5 Race Combinations","","","","","","","","",""
" -> Bronx County, New York -> Healthcare practitioner and technical occupations","","","","","","","","",""
"White only","","","","","","52","","",""
"Black only","","","","","-1","","","",""
"American Indian, Alaskan Native Only","","","","","","","","",""
"Asian only","","","","","","","","",""
"Hawaiian/Pacific Islander Only","","","","","","","","",""
"White-Black","","","","","","","","",""
"White-AI","","","","","","","","",""
"White-Asian","","","","","","","","",""
"White-HP","","","","","","","","",""
"Black-AI","","","","","","","","",""
"Black-Asian","","","","","","","","",""
"Black-HP","","","","","","","","",""
"AI-Asian","","","","","","","","",""
"AI-HP","","","","","","","","",""
"Asian-HP","","","","","","","","",""
"W-B-AI","","","","","","","","",""
"W-B-A","","","","","","","","",""
"W-B-HP","","","","","","","","",""
"W-AI-A","","","","","","","","",""
"W-AI-HP","","","","","","","","",""
"W-A-HP","","","","","","","","",""
"B-AI-A","","","","","","","","",""
"W-B-AI-A","","","","","","","","",""
"W-AI-A-HP","","","","","","","","",""
"Other 3 Race Combinations","","","","","","","","",""
"Other 4 and 5 Race Combinations","","","","","","","","",""
" -> Bronx County, New York -> Healthcare support occupations","","","","","","","","",""
"White only","","","","","44","","","",""
"Black only","","","","","25","20","","",""
"American Indian, Alaskan Native Only","","","","","","","","",""
"Asian only","","","","","","","","",""
"Hawaiian/Pacific Islander Only","","","","","","","","",""
"White-Black","","","","","","","","",""
"White-AI","","","","","","","","",""
"White-Asian","","","","","","","","",""
"White-HP","","","","","","","","",""
"Black-AI","","","","","","","","",""
"Black-Asian","","","","","","","","",""
"Black-HP","","","","","","","","",""
"AI-Asian","","","","","","","","",""
"AI-HP","","","","","","","","",""
"Asian-HP","","","","","","","","",""
"W-B-AI","","","","","","","","",""
"W-B-A","","","","","","","","",""
"W-B-HP","","","","","","","","",""
"W-AI-A","","","","","","","","",""
"W-AI-HP","","","","","","","","",""
"W-A-HP","","","","","","","","",""
"B-AI-A","","","","","","","","",""
"W-B-AI-A","","","","","","","","",""
"W-AI-A-HP","","","","","","","","",""
"Other 3 Race Combinations","","","","","","","","",""
"Other 4 and 5 Race Combinations","","","","","","","","",""
" -> Bronx County, New York -> Protective service occupations","","","","","","","","",""
"White only","","","","","","","","",""
"Black only","","","40","40","13","","","",""
"American Indian, Alaskan Native Only","","","","","","","","",""
"Asian only","","","","-1","","","","",""
"Hawaiian/Pacific Islander Only","","","","","","","","",""
"White-Black","","","","","","","","",""
"White-AI","","","","","","","","",""
"White-Asian","","","","","","","","",""
"White-HP","","","","","","","","",""
"Black-AI","","","","","","","","",""
"Black-Asian","","","","","","","","",""
"Black-HP","","","","","","","","",""
"AI-Asian","","","","","","","","",""
"AI-HP","","","","","","","","",""
"Asian-HP","","","","","","","","",""
"W-B-AI","","","","","","","","",""
"W-B-A","","","","","","","","",""
"W-B-HP","","","","","","","","",""
"W-AI-A","","","","","","","","",""
"W-AI-HP","","","","","","","","",""
"W-A-HP","","","","","","","","",""
"B-AI-A","","","","","","","","",""
"W-B-AI-A","","","","","","","","",""
"W-AI-A-HP","","","","","","","","",""
"Other 3 Race Combinations","","","","","","","","",""
"Other 4 and 5 Race Combinations","","","","","","","","",""
" -> Bronx County, New York -> Food preparation and serving related occupations","","","","","","","","",""
"White only","","","","35","31","","","",""
"Black only","","","","","-1","","","",""
"American Indian, Alaskan Native Only","","","","","","","","",""
"Asian only","","","","","-1","","","",""
"Hawaiian/Pacific Islander Only","","","","","","","","",""
"White-Black","","","","","","","","",""
"White-AI","","","","","","","","",""
"White-Asian","","","","","","","","",""
"White-HP","","","","","","","","",""
"Black-AI","","","","","","","","",""
"Black-Asian","","","","","","","","",""
"Black-HP","","","","","","","","",""
"AI-Asian","","","","","","","","",""
"AI-HP","","","","","","","","",""
"Asian-HP","","","","","","","","",""
"W-B-AI","","","","","","","","",""
"W-B-A","","","","","","","","",""
"W-B-HP","","","","","","","","",""
"W-AI-A","","","","","","","","",""
"W-AI-HP","","","","","","","","",""
"W-A-HP","","","","","","","","",""
"B-AI-A","","","","","","","","",""
"W-B-AI-A","","","","","","","","",""
"W-AI-A-HP","","","","","","","","",""
"Other 3 Race Combinations","","","","","","","","",""
"Other 4 and 5 Race Combinations","","","","","","","","",""
" -> Bronx County, New York -> Building and grounds cleaning and maintenance occupations","","","","","","","","",""
"White only","","","","","27","","","",""
"Black only","","","","","8","","","",""
"American Indian, Alaskan Native Only","","","","","","","","",""
"Asian only","","","","","","","","",""
"Hawaiian/Pacific Islander Only","","","","","","","","",""
"White-Black","","","","","","","","",""
"White-AI","","","","","","","","",""
"White-Asian","","","","","","","","",""
"White-HP","","","","","","","","",""
"Black-AI","","","","","","","","",""
"Black-Asian","","","","","","","","",""
"Black-HP","","","","","","","","",""
"AI-Asian","","","","","","","","",""
"AI-HP","","","","","","","","",""
"Asian-HP","","","","","","","","",""
"W-B-AI","","","","","","","","",""
"W-B-A","","","","","","","","",""
"W-B-HP","","","","","","","","",""
"W-AI-A","","","","","","","","",""
"W-AI-HP","","","","","","","","",""
"W-A-HP","","","","","","","","",""
"B-AI-A","","","","","","","","",""
"W-B-AI-A","","","","","","","","",""
"W-AI-A-HP","","","","","","","","",""
"Other 3 Race Combinations","","","","","","","","",""
"Other 4 and 5 Race Combinations","","","","","","","","",""
" -> Bronx County, New York -> Personal care and service occupations","","","","","","","","",""
"White only","","","","","33","","","",""
"Black only","","","","","-1","","","15",""
"American Indian, Alaskan Native Only","","","","","","","","",""
"Asian only","","","","","","","","",""
"Hawaiian/Pacific Islander Only","","","","","","","","",""
"White-Black","","","","","","","","",""
"White-AI","","","","","","","","",""
"White-Asian","","","","","","","","",""
"White-HP","","","","","","","","",""
"Black-AI","","","","","","","","",""
"Black-Asian","","","","","","","","",""
"Black-HP","","","","","","","","",""
"AI-Asian","","","","","","","","",""
"AI-HP","","","","","","","","",""
"Asian-HP","","","","","","","","",""
"W-B-AI","","","","","","","","",""
"W-B-A","","","","","","","","",""
"W-B-HP","","","","","","","","",""
"W-AI-A","","","","","","","","",""
"W-AI-HP","","","","","","","","",""
"W-A-HP","","","","","","","","",""
"B-AI-A","","","","","","","","",""
"W-B-AI-A","","","","","","","","",""
"W-AI-A-HP","","","","","","","","",""
"Other 3 Race Combinations","","","","","","","","",""
"Other 4 and 5 Race Combinations","","","","","","","","",""
" -> Bronx County, New York -> Sales and related occupations","","","","","","","","",""
"White only","","","","","25","","","",""
"Black only","","","","","40","","","",""
"American Indian, Alaskan Native Only","","","","","","","","",""
"Asian only","","","","","","","","",""
"Hawaiian/Pacific Islander Only","","","","","","","","",""
"White-Black","","","","","","","","",""
"White-AI","","","","","","","","",""
"White-Asian","","","","","","","","",""
"White-HP","","","","","","","","",""
"Black-AI","","","","","","","","",""
"Black-Asian","","","","","","","","",""
"Black-HP","","","","","","","","",""
"AI-Asian","","","","","","","","",""
"AI-HP","","","","","","","","",""
"Asian-HP","","","","","","","","",""
"W-B-AI","","","","","","","","",""
"W-B-A","","","","","","","","",""
"W-B-HP","","","","","","","","",""
"W-AI-A","","","","","","","","",""
"W-AI-HP","","","","","","","","",""
"W-A-HP","","","","","","","","",""
"B-AI-A","","","","","","","","",""
"W-B-AI-A","","","","","","","","",""
"W-AI-A-HP","","","","","","","","",""
"Other 3 Race Combinations","","","","","","","","",""
"Other 4 and 5 Race Combinations","","","","","","","","",""
" -> Bronx County, New York -> Office and administrative support occupations","","","","","","","","",""
"White only","","","","","40","","","",""
"Black only","","17","","40","26","40","","",""
"American Indian, Alaskan Native Only","","","","","","","","",""
"Asian only","","","","","-1","","","",""
"Hawaiian/Pacific Islander Only","","","","","","","","",""
"White-Black","","","","","","","","",""
"White-AI","","","","","","","","",""
"White-Asian","","","","","","","","",""
"White-HP","","","","","","","","",""
"Black-AI","","","","","","","","",""
"Black-Asian","","","","","","","","",""
"Black-HP","","","","","","","","",""
"AI-Asian","","","","","","","","",""
"AI-HP","","","","","","","","",""
"Asian-HP","","","","","","","","",""
"W-B-AI","","","","","","","","",""
"W-B-A","","","","","","","","",""
"W-B-HP","","","","","","","","",""
"W-AI-A","","","","","","","","",""
"W-AI-HP","","","","","","","","",""
"W-A-HP","","","","","","","","",""
"B-AI-A","","","","","","","","",""
"W-B-AI-A","","","","","","","","",""
"W-AI-A-HP","","","","","","","","",""
"Other 3 Race Combinations","","","","","","","","",""
"Other 4 and 5 Race Combinations","","","","","","","","",""
" -> Bronx County, New York -> Farming, fishing, and forestry occupations","","","","","","","","",""
"White only","","","","","","","","",""
"Black only","","","","","","","","",""
"American Indian, Alaskan Native Only","","","","","","","","",""
"Asian only","","","","","","","","",""
"Hawaiian/Pacific Islander Only","","","","","","","","",""
"White-Black","","","","","","","","",""
"White-AI","","","","","","","","",""
"White-Asian","","","","","","","","",""
"White-HP","","","","","","","","",""
"Black-AI","","","","","","","","",""
"Black-Asian","","","","","","","","",""
"Black-HP","","","","","","","","",""
"AI-Asian","","","","","","","","",""
"AI-HP","","","","","","","","",""
"Asian-HP","","","","","","","","",""
"W-B-AI","","","","","","","","",""
"W-B-A","","","","","","","","",""
"W-B-HP","","","","","","","","",""
"W-AI-A","","","","","","","","",""
"W-AI-HP","","","","","","","","",""
"W-A-HP","","","","","","","","",""
"B-AI-A","","","","","","","","",""
"W-B-AI-A","","","","","","","","",""
"W-AI-A-HP","","","","","","","","",""
"Other 3 Race Combinations","","","","","","","","",""
"Other 4 and 5 Race Combinations","","","","","","","","",""
" -> Bronx County, New York -> Construction and extraction occupations","","","","","","","","",""
"White only","","","","","9","","","",""
"Black only","","","","","40","","","",""
"American Indian, Alaskan Native Only","","","","","","","","",""
"Asian only","","","","","","","","",""
"Hawaiian/Pacific Islander Only","","","","","","","","",""
"White-Black","","","","","","","","",""
"White-AI","","","","","","","","",""
"White-Asian","","","","","","","","",""
"White-HP","","","","","","","","",""
"Black-AI","","","","","","","","",""
"Black-Asian","","","","","","","","",""
"Black-HP","","","","","","","","",""
"AI-Asian","","","","","","","","",""
"AI-HP","","","","","","","","",""
"Asian-HP","","","","","","","","",""
"W-B-AI","","","","","","","","",""
"W-B-A","","","","","","","","",""
"W-B-HP","","","","","","","","",""
"W-AI-A","","","","","","","","",""
"W-AI-HP","","","","","","","","",""
"W-A-HP","","","","","","","","",""
"B-AI-A","","","","","","","","",""
"W-B-AI-A","","","","","","","","",""
"W-AI-A-HP","","","","","","","","",""
"Other 3 Race Combinations","","","","","","","","",""
"Other 4 and 5 Race Combinations","","","","","","","","",""
" -> Bronx County, New York -> Installation, maintenance, and repair occupations","","","","","","","","",""
"White only","","","","","","40","","",""
"Black only","","","","22","40","","","",""
"American Indian, Alaskan Native Only","","","","","","","","",""
"Asian only","","","","","","","","",""
"Hawaiian/Pacific Islander Only","","","","","","","","",""
"White-Black","","","","","","","","",""
"White-AI","","","","","","","","",""
"White-Asian","","","","","","","","",""
"White-HP","","","","","","","","",""
"Black-AI","","","","","","","","",""
"Black-Asian","","","","","","","","",""
"Black-HP","","","","","","","","",""
"AI-Asian","","","","","","","","",""
"AI-HP","","","","","","","","",""
"Asian-HP","","","","","","","","",""
"W-B-AI","","","","","","","","",""
"W-B-A","","","","","","","","",""
"W-B-HP","","","","","","","","",""
"W-AI-A","","","","","","","","",""
"W-AI-HP","","","","","","","","",""
"W-A-HP","","","","","","","","",""
"B-AI-A","","","","","","","","",""
"W-B-AI-A","","","","","","","","",""
"W-AI-A-HP","","","","","","","","",""
"Other 3 Race Combinations","","","","","","","","",""
"Other 4 and 5 Race Combinations","","","","","","","","",""
" -> Bronx County, New York -> Production occupations","","","","","","","","",""
"White only","","","","","-1","","","",""
"Black only","","","","","-1","","","",""
"American Indian, Alaskan Native Only","","","","","","","","",""
"Asian only","","","","","","","","",""
"Hawaiian/Pacific Islander Only","","","","","","","","",""
"White-Black","","","","","","","","",""
"White-AI","","","","","","","","",""
"White-Asian","","","","","","","","",""
"White-HP","","","","","","","","",""
"Black-AI","","","","","","","","",""
"Black-Asian","","","","","","","","",""
"Black-HP","","","","","","","","",""
"AI-Asian","","","","","","","","",""
"AI-HP","","","","","","","","",""
"Asian-HP","","","","","","","","",""
"W-B-AI","","","","","","","","",""
"W-B-A","","","","","","","","",""
"W-B-HP","","","","","","","","",""
"W-AI-A","","","","","","","","",""
"W-AI-HP","","","","","","","","",""
"W-A-HP","","","","","","","","",""
"B-AI-A","","","","","","","","",""
"W-B-AI-A","","","","","","","","",""
"W-AI-A-HP","","","","","","","","",""
"Other 3 Race Combinations","","","","","","","","",""
"Other 4 and 5 Race Combinations","","","","","","","","",""
" -> Bronx County, New York -> Transportation and material moving occupations","","","","","","","","",""
"White only","","","","","20","","","",""
"Black only","","","-1","-1","23","","","",""
"American Indian, Alaskan Native Only","","","","","","","","",""
"Asian only","","","","","","","","",""
"Hawaiian/Pacific Islander Only","","","","","","","","",""
"White-Black","","","","","","","","",""
"White-AI","","","","","","","","",""
"White-Asian","","","","","","","","",""
"White-HP","","","","","","","","",""
"Black-AI","","","","","","","","",""
"Black-Asian","","","","","","","","",""
"Black-HP","","","","","","","","",""
"AI-Asian","","","","","","","","",""
"AI-HP","","","","","","","","",""
"Asian-HP","","","","","","","","",""
"W-B-AI","","","","","","","","",""
"W-B-A","","","","","","","","",""
"W-B-HP","","","","","","","","",""
"W-AI-A","","","","","","","","",""
"W-AI-HP","","","","","","","","",""
"W-A-HP","","","","","","","","",""
"B-AI-A","","","","","","","","",""
"W-B-AI-A","","","","","","","","",""
"W-AI-A-HP","","","","","","","","",""
"Other 3 Race Combinations","","","","","","","","",""
"Other 4 and 5 Race Combinations","","","","","","","","",""
" -> Bronx County, New York -> Armed Forces","","","","","","","","",""
"White only","","","","","","","","",""
"Black only","","","","","","","","",""
"American Indian, Alaskan Native Only","","","","","","","","",""
"Asian only","","","","","","","","",""
"Hawaiian/Pacific Islander Only","","","","","","","","",""
"White-Black","","","","","","","","",""
"White-AI","","","","","","","","",""
"White-Asian","","","","","","","","",""
"White-HP","","","","","","","","",""
"Black-AI","","","","","","","","",""
"Black-Asian","","","","","","","","",""
"Black-HP","","","","","","","","",""
"AI-Asian","","","","","","","","",""
"AI-HP","","","","","","","","",""
"Asian-HP","","","","","","","","",""
"W-B-AI","","","","","","","","",""
"W-B-A","","","","","","","","",""
"W-B-HP","","","","","","","","",""
"W-AI-A","","","","","","","","",""
"W-AI-HP","","","","","","","","",""
"W-A-HP","","","","","","","","",""
"B-AI-A","","","","","","","","",""
"W-B-AI-A","","","","","","","","",""
"W-AI-A-HP","","","","","","","","",""
"Other 3 Race Combinations","","","","","","","","",""
"Other 4 and 5 Race Combinations","","","","","","","","",""
" -> Kings County, New York","","","","","","","","",""
" -> Kings County, New York -> In Universe, Met No Conditions To Assign","","","","","","","","",""
"White only","-1","","","","","","","",""
"Black only","-1","","","","","","","",""
"American Indian, Alaskan Native Only","-1","","","","","","","",""
"Asian only","-1","","","","","","","",""
"Hawaiian/Pacific Islander Only","","","","","","","","",""
"White-Black","-1","","","","","","","",""
"White-AI","","","","","","","","",""
"White-Asian","","","","","","","","",""
"White-HP","","","","","","","","",""
"Black-AI","","","","","","","","",""
"Black-Asian","","","","","","","","",""
"Black-HP","","","","","","","","",""
"AI-Asian","","","","","","","","",""
"AI-HP","","","","","","","","",""
"Asian-HP","","","","","","","","",""
"W-B-AI","","","","","","","","",""
"W-B-A","","","","","","","","",""
"W-B-HP","","","","","","","","",""
"W-AI-A","","","","","","","","",""
"W-AI-HP","","","","","","","","",""
"W-A-HP","","","","","","","","",""
"B-AI-A","","","","","","","","",""
"W-B-AI-A","","","","","","","","",""
"W-AI-A-HP","","","","","","","","",""
"Other 3 Race Combinations","","","","","","","","",""
"Other 4 and 5 Race Combinations","","","","","","","","",""
" -> Kings County, New York -> Management occupations","","","","","","","","",""
"White only","","","40","","39","40","29","36",""
"Black only","","","","","38","40","","-1",""
"American Indian, Alaskan Native Only","","","","","","","","",""
"Asian only","","","","","40","","","",""
"Hawaiian/Pacific Islander Only","","","","","","","","",""
"White-Black","","","","50","","","","",""
"White-AI","","","","","","","","",""
"White-Asian","","","","","","","","",""
"White-HP","","","","","","","","",""
"Black-AI","","","60","","","","","",""
"Black-Asian","","","","","","","","",""
"Black-HP","","","","","","","","",""
"AI-Asian","","","","","","","","",""
"AI-HP","","","","","","","","",""
"Asian-HP","","","","","","","","",""
"W-B-AI","","","","","","","","",""
"W-B-A","","","","","","","","",""
"W-B-HP","","","","","","","","",""
"W-AI-A","","","","","","","","",""
"W-AI-HP","","","","","","","","",""
"W-A-HP","","","","","","","","",""
"B-AI-A","","","","","","","","",""
"W-B-AI-A","","","","","","","","",""
"W-AI-A-HP","","","","","","","","",""
"Other 3 Race Combinations","","","","","","","","",""
